Postcode,Latitude,Longtitude
SP11 6HH,51.242443,-1.4761634
CV31 2AT,52.279203,-1.5271775
NG15 0BU,53.071211,-1.2257953
ZE2 9PP,60.272256,-1.1708388
SW20 0LL,51.409791,-0.23186683
IP27 0QN,52.469506,0.60939839
BS10 7DR,51.509437,-2.620469
CW9 8BQ,53.244915,-2.5064958
CF48 2PG,51.759634,-3.3980217
TN40 1AA,50.840422,0.47313432
PL27 6QH,50.558323,-4.8735862
IP14 6RN,52.225921,1.1804598
PA35 1HN,56.263052,-5.2797299
GL53 7NF,51.889545,-2.0786498
AB34 5AA,57.085784,-2.6739554
LL20 7EH,52.932949,-3.1880719
OX10 0AJ,51.600554,-1.1245714
M22 0EJ,53.373306,-2.2583477
CB1 9HY,52.184954,0.17205591
ME9 8EX,51.311351,0.69626857
BL0 9AA,53.64725,-2.3166133
EH5 2BE,55.975574,-3.2194494
SG7 6JF,51.981525,-0.19186604
B50 4EH,52.164299,-1.8620618
LS18 5DU,53.838188,-1.6278655
PE11 2UJ,52.775208,-0.16131328
WN4 9QN,53.49106,-2.6449091
CM21 9AA,51.812625,0.14885283
CV5 7GH,52.416117,-1.5802778
TS24 0LP,54.699197,-1.1877552
PR3 6AH,53.92292,-2.895494
NN5 6NU,52.260346,-0.95347555
HD6 4DY,53.723267,-1.7762617
TD5 7AT,55.59846,-2.432889
KT12 1LN,51.377261,-0.40981552
DE74 2LB,52.842665,-1.3374451
SA43 2HP,52.113924,-4.5148813
NE24 5PP,55.126064,-1.5349046
BS35 3LU,51.590003,-2.5322585
SO21 2EE,51.007449,-1.3438497
BD16 1HS,53.84139,-1.8700704
NE6 3DJ,54.973173,-1.5445924
NP26 3EP,51.579527,-2.8309984
B17 8DL,52.473455,-1.9563499
CV6 5JX,52.429633,-1.4981115
S40 3LJ,53.224603,-1.4629133
CF32 8DB,51.609778,-3.583382
PL1 3BN,50.365352,-4.14955
HX6 1BX,53.705764,-1.9255377
LE8 5UQ,52.528713,-1.1267126
OL1 2HG,53.549501,-2.1204619
LA1 4BZ,54.038272,-2.7917409
DT2 0AA,50.778161,-2.5731941
CA11 7TA,54.664948,-2.7519006
ML7 4AB,55.820613,-3.8075723
BN3 5DW,50.832824,-0.18285193
SL9 7QL,51.587109,-0.55402251
BA14 0NS,51.312534,-2.2062515
PE36 5AB,52.939418,0.48944303
WS8 6HH,52.646929,-1.9324268
CR0 1BJ,51.363856,-0.098030722
SS14 1BA,51.570797,0.45791541
W13 9AJ,51.511033,-0.31777428
CT4 6NX,51.205511,1.15728
RG5 4PS,51.459141,-0.89440195
RH8 0DT,51.258114,0.014036733
NR12 0AP,52.842276,1.4993325
G32 7NB,55.851707,-4.1659173
LD8 2BE,52.273942,-3.0075054
DN11 8AD,53.416871,-1.0553192
NG25 0SA,53.057062,-1.0620127
GU24 8PQ,51.349922,-0.59834828
SY21 0RJ,52.648144,-3.3247208
IV2 4RP,57.454677,-4.2439355
DD2 5QN,56.497242,-3.0681484
S80 3NQ,53.251652,-1.1789573
WD23 1GE,51.635155,-0.3425779
CH3 5TA,53.189751,-2.8628086
TQ7 2LF,50.273177,-3.6945207
PO16 7NU,50.858132,-1.1895906
SE1 9PU,51.506404,-0.11169812
AL3 8BX,51.819883,-0.4355592
LL57 3NE,53.181081,-4.066889
KY16 8BA,56.334599,-2.7849492
OX28 6AP,51.784992,-1.4844757
E17 4NB,51.589866,-0.016495609
M35 0FF,53.509468,-2.1584967
ME20 6AD,51.297711,0.45371179
EH33 1AE,55.945025,-2.9534297
SG18 8AY,52.085833,-0.26508314
B36 8SH,52.507621,-1.8076127
LS12 1UG,53.797148,-1.5891361
PA5 0BL,55.825553,-4.5056195
WF8 1JQ,53.701171,-1.310667
CM11 2XJ,51.602014,0.46855493
S73 9AA,53.534164,-1.3757231
TS12 2AR,54.557495,-0.95740355
PR1 4SY,53.765834,-2.6646486
NN15 5RU,52.364354,-0.68083405
GU8 4LE,51.116113,-0.56381482
HA8 5QL,51.597653,-0.27855169
TA5 1TA,51.179834,-3.1419109
KA27 8LX,55.532459,-5.1295463
SA32 7DR,51.912318,-4.2720781
NE12 9ES,55.025257,-1.5516046
BS23 4HP,51.333945,-2.9788356
SO15 3AR,50.910137,-1.4210721
BB5 4QG,53.745201,-2.4063859
NE39 1PZ,54.919799,-1.7423945
YO17 9HX,54.132457,-0.78605377
CO4 3DG,51.894967,0.92849768
WA7 1LR,53.342564,-2.732454
CV35 8SA,52.282811,-1.6230073
CF14 9BB,51.537698,-3.1945212
PH16 5BL,56.703103,-3.7335236
HU6 8AQ,53.778265,-0.38271993
TA4 3TA,51.128137,-3.2905462
G78 1RS,55.801093,-4.398109
LE5 1DR,52.648248,-1.0612189
NW10 9NG,51.546102,-0.25130745
DN5 9JW,53.548327,-1.1606407
ML12 6SD,55.493996,-3.692613
BN2 5FA,50.817977,-0.10662359
SL2 1NR,51.528326,-0.60661558
W14 0SH,51.494472,-0.2110025
B94 6LU,52.337463,-1.7240917
LU7 9EP,51.835293,-0.63158855
PE3 9RE,52.579846,-0.27367105
WS12 1AY,52.708123,-1.9982849
CO3 8LU,51.882323,0.81013766
SR5 3PZ,54.922501,-1.4514724
UB2 4QB,51.501965,-0.37231156
CT14 6ET,51.22291,1.4018597
RG24 7JX,51.268343,-1.0396751
RH14 9PB,51.024418,-0.45150645
NP4 9DE,51.769868,-3.0952085
HP27 0SL,51.690351,-0.78483231
G12 0JP,55.888202,-4.3050485
KY10 2PH,56.212899,-2.7298514
DL17 8JN,54.68901,-1.5563718
CV12 8DJ,52.487058,-1.4704646
SP7 9PF,51.030434,-2.2178865
NG19 8AB,53.163908,-1.1972352
SY11 2DZ,52.859815,-3.0407354
TF9 2TE,52.836431,-2.4569574
IP4 4DB,52.068697,1.1755282
DA16 1AX,51.476478,0.12070289
S71 3LR,53.579687,-1.4801745
WA7 6ER,53.323643,-2.6649157
CF72 9EA,51.522745,-3.3910848
TQ14 8QT,50.558532,-3.5014178
PL7 2XS,50.387259,-4.0244628
IP26 4NT,52.523037,0.55423544
GU10 1AA,51.233412,-0.73199218
AB51 0YL,57.23808,-2.3460178
LL33 0NH,53.253236,-3.9764192
OX16 1PH,52.071203,-1.3489636
E10 6AJ,51.57678,-0.011595555
M27 8UR,53.514047,-2.3251041
CB23 7QG,52.215838,0.012547923
MK41 7AF,52.158178,-0.45865043
BL5 3BD,53.548667,-2.5214366
EN2 0JN,51.664161,-0.083600628
SK14 4PD,53.458082,-2.0882746
B69 4SN,52.491109,-2.0127842
LS28 9EG,53.793313,-1.6525812
PE19 1SU,52.230699,-0.25444749
PL6 7DG,50.437912,-4.111643
WR10 2EE,52.153131,-2.092781
CM6 3DG,51.856449,0.4325598
PR7 6AU,53.670246,-2.6788388
NP11 3BJ,51.680294,-3.1644539
HG4 1NZ,54.136549,-1.5222842
FK20 8QN,56.391868,-4.6167143
TF4 2ES,52.664453,-2.470198
DG8 8NS,54.733734,-4.4153001
SA62 3PR,51.755397,-4.9966302
BS5 6QG,51.473637,-2.5492167
SO41 8GN,50.753719,-1.5609918
NE8 1EE,54.96153,-1.6018214
YO7 3ED,54.20735,-1.3973275
SW15 3PS,51.435017,-0.25781146
S45 9BU,53.164312,-1.3968361
SA3 3HA,51.574449,-4.0506813
TN29 9AW,50.949158,0.90178481
PL19 9PA,50.595115,-4.1173862
IG8 7HT,51.608082,0.037778342
GL2 7JN,51.798632,-2.4226035
AB10 7FP,57.135389,-2.1147049
LL13 9EH,53.055795,-2.9709264
OL2 6QQ,53.566766,-2.1226098
LA23 3DY,54.364505,-2.9209592
DT8 3AA,50.809832,-2.7409601
M11 1DA,53.473829,-2.1645406
CA28 7LA,54.548974,-3.5884763
N15 3DA,51.587538,-0.098562975
BR1 4DT,51.414321,0.020851795
DE7 6EF,52.996497,-1.3939912
SN11 8JX,51.426828,-1.9901706
BA22 9RJ,50.870615,-2.6533861
WV14 8RF,52.547639,-2.079058
CR7 8RU,51.398034,-0.093982525
SS6 8NQ,51.587479,0.61799855
W9 3ND,51.524541,-0.20267417
CV10 0PH,52.536975,-1.5243853
RH10 6ER,51.105814,-0.18756614
RM16 4BJ,51.4817,0.36527524
SN8 4BA,51.418428,-1.7191141
NR2 3PD,52.629128,1.2690129
HS2 0NL,58.348152,-6.2120018
G5 0PE,55.845368,-4.2427515
S25 4BU,53.358199,-1.2193433
LE14 4DT,52.808235,-0.86964956
NR3 2PG,52.645718,1.2759732
L12 7JB,53.431838,-2.9105871
DN18 5HA,53.684689,-0.43833815
NG5 5LD,52.997974,-1.1607405
GU46 7SB,51.343286,-0.83025627
EX13 7BJ,50.833636,-2.9786963
SY4 4AG,52.77649,-2.7090068
IV32 7LH,57.628623,-3.1239466
DE12 6DJ,52.737617,-1.5331655
SA11 2HB,51.644734,-3.8183119
WF1 4LR,53.686251,-1.4881909
CH45 2JF,53.438341,-3.0419963
TR14 0LZ,50.188013,-5.3406189
PO22 6DB,50.794223,-0.62292365
SE22 0RR,51.453423,-0.062299685
B17 0TG,52.447845,-1.9665861
LN1 3PA,53.251941,-0.54595175
OX7 7EE,51.930844,-1.3698739
BD6 1TD,53.767333,-1.7799873
E9 6AS,51.548896,-0.040576914
M6 6BL,53.49688,-2.2747007
ME12 1LL,51.42985,0.74872131
BH14 0EE,50.725253,-1.949229
EH13 9BJ,55.909483,-3.2332433
SE5 8RT,51.472689,-0.092744385
B26 1AY,52.466405,-1.8090875
LN4 1DQ,53.220558,-0.46905307
PA20 0LW,55.8598,-5.0823712
WF14 9RH,53.679971,-1.6982811
CH60 0AJ,53.327798,-3.0967778
TR20 9JP,50.125243,-5.435864
PO35 5UE,50.686688,-1.0809553
NG8 5NG,52.979422,-1.2081939
EX2 6AU,50.711836,-3.5033368
TA10 9PQ,51.037046,-2.8304106
DE22 2QN,52.944079,-1.4959466
SA15 1TD,51.679541,-4.1568146
N2 9ED,51.590842,-0.16437143
BR7 5NP,51.407245,0.055912145
SN2 7QQ,51.589663,-1.7650592
BB1 5AX,53.7481,-2.480429
WV6 7QH,52.594805,-2.2027944
ST10 2LA,53.046622,-1.9706333
WA14 4LJ,53.392973,-2.370856
CV21 1BJ,52.385522,-1.249303
RM8 1BB,51.56383,0.14665327
PE6 8HY,52.67797,-0.31289478
HU11 4RN,53.829599,-0.11189151
G65 0NH,55.977339,-4.0578864
LE19 2EG,52.573002,-1.2009985
NR33 7QQ,52.420082,1.7083382
L21 0JF,53.488376,-2.9931093
DN3 1AU,53.578887,-1.0682354
M25 1FX,53.52981,-2.2682913
MK44 3EA,52.178608,-0.31544506
BN1 8LJ,50.862494,-0.13055583
SK23 6AA,53.340259,-1.940111
B76 1NY,52.559709,-1.8023847
LS9 6JF,53.805865,-1.5053374
PE22 7RW,53.130067,-0.094704528
WR4 9BB,52.199366,-2.1918721
CO10 0GL,52.035189,0.74739311
TW17 9AB,51.394107,-0.44894706
RG12 7BN,51.404684,-0.75605866
NP19 7FW,51.596195,-2.9826599
HP14 3EJ,51.620192,-0.83215056
FY1 3EF,53.819696,-3.0479432
TN12 9DP,51.173387,0.49684987
KW1 5XG,58.472976,-3.3051286
DH8 9SR,54.847602,-2.0545531
DH4 4EP,54.857549,-1.4741152
SA71 5NW,51.666184,-4.870792
SP1 3JD,51.083092,-1.7818363
NG12 5AD,52.869634,-1.090305
ZE2 9JA,59.976159,-1.3209846
SW1V 2ST,51.492425,-0.13784557
CW8 4JS,53.272619,-2.5451211
S60 5QP,53.385089,-1.3507222
CF45 4YR,51.661472,-3.3494976
PL26 7BP,50.320193,-4.8173517
IP13 6TA,52.112368,1.2466199
GL51 3BY,51.882598,-2.0981634
AB25 3SA,57.157568,-2.113881
LL18 5AY,53.311139,-3.5197423
OL8 4SA,53.520605,-2.1361258
DY14 9HL,52.344253,-2.4209932
M2 5NT,53.478076,-2.2456949
ME8 0PN,51.352478,0.58633444
BH7 6DQ,50.729832,-1.828323
EH47 9JA,55.82825,-3.7064021
SG5 1TL,51.954615,-0.27530454
B45 9HY,52.392289,-2.0222332
LS16 9BS,53.881921,-1.6130107
PE1 3XG,52.599989,-0.23670228
WN3 4LU,53.53607,-2.6184344
CM2 0JA,51.728615,0.47046649
TS20 1DF,54.587063,-1.3151109
PR3 0RE,53.853376,-2.74609
NN3 9TW,52.251431,-0.83116118
HD4 7EX,53.614683,-1.8142324
EX6 6BT,50.727428,-3.645299
TD14 5AN,55.870455,-2.0969097
KT1 3EG,51.40862,-0.29233208
DE7 8QT,52.989679,-1.3076238
SA4 9AB,51.670597,-4.0091045
NE22 5PP,55.138273,-1.5734767
BS34 5FX,51.526451,-2.5851393
SO19 9HQ,50.892791,-1.3560113
BD13 3EL,53.790613,-1.8511317
YO25 8RH,53.912398,-0.30068475
ST5 4BN,52.982376,-2.2192629
CV5 7DA,52.419212,-1.5963934
S36 2QW,53.478102,-1.5845081
CF31 4NT,51.530052,-3.5928248
TN2 4PH,51.142901,0.31853106
PH44 4RS,57.056797,-6.5036594
LE7 3DG,52.70541,-1.0481526
NW9 0BT,51.584122,-0.26465776
L9 4SR,53.464441,-2.9587186
DT10 1BB,50.926846,-2.3045935
CA10 1QA,54.706355,-2.5904884
ML5 5NR,55.850494,-4.0478204
BN27 1BJ,50.863024,0.25985152
SL6 7UA,51.538916,-0.73084626
BA12 0NS,51.161118,-2.053376
PE33 0HE,52.673892,0.39521906
WS4 1HY,52.610422,-1.9499826
CO8 5BT,51.971814,0.77537259
SS11 8QW,51.609224,0.54776628
UB9 6PL,51.604105,-0.47874034
CT21 4JS,51.079485,1.0256831
RG41 1HD,51.419228,-0.85347211
RH5 4HH,51.213267,-0.32869139
NR11 6BN,52.794113,1.2517368
HR1 3EW,52.126274,-2.6911437
G3 7PH,55.865969,-4.2725642
LD3 7YJ,51.896098,-3.2902889
KY16 9QD,56.339016,-2.7966542
DL8 4SH,54.269037,-1.7823942
NG23 7NG,53.147633,-0.75966606
GU2 9YZ,51.263909,-0.5945161
SY2 6HN,52.69201,-2.7331594
IV14 9DW,57.588301,-4.5385299
DD10 0RG,56.845052,-2.2789069
S75 6AT,53.586097,-1.5038574
WD17 2WH,51.654139,-0.3924826
CH1 5HN,53.208356,-2.9253805
TQ6 0AA,50.348481,-3.5731006
PO14 1FG,50.84591,-1.2011655
SE1 0DG,51.500697,-0.09913957
AL2 2PH,51.722279,-0.33810539
LL55 3NF,53.154348,-4.1363788
OX26 2BB,51.898414,-1.1647219
E15 3EU,51.532473,0.014805147
M33 4GQ,53.412756,-2.3595193
ME19 6SA,51.29341,0.43526526
BH21 5LX,50.909234,-1.9578343
SG14 3ES,51.803937,-0.081348136
LS10 3AH,53.76575,-1.5297778
PA4 9NH,55.887787,-4.4284677
CM1 2DW,51.748911,0.45295657
TS1 2NR,54.575617,-1.2360202
PO9 1PY,50.853801,-0.98225014
WN2 4QF,53.52715,-2.5589298
NN13 5SQ,52.00938,-1.1458594
EX34 7AN,51.171375,-4.1824655
TA3 7DJ,50.908836,-3.1204588
KA26 0NB,55.101147,-5.0049243
DE55 4EX,53.072027,-1.3701257
SA3 1DE,51.617195,-4.2553228
NE11 0XE,54.904979,-1.6186922
BS22 6BT,51.362743,-2.9112662
SN8 3QF,51.364574,-1.5508711
BB3 3PT,53.691998,-2.4521826
NE37 1EE,54.918335,-1.5365063
YO15 1PD,54.115059,-0.12450626
ST19 5AS,52.726189,-2.1160434
S2 4FA,53.370193,-1.4684792
CF14 1RT,51.510604,-3.2026025
PH10 7JG,56.646766,-3.4073457
HU4 6EZ,53.737949,-0.39748936
G73 4EQ,55.808111,-4.2057215
LE4 4JE,52.679806,-1.1214843
NW1 9TY,51.543187,-0.12762584
L34 5GA,53.428699,-2.8031807
DN4 8EU,53.500842,-1.1520357
BN18 9LA,50.852962,-0.57240873
SY21 8PG,52.598384,-3.200598
B91 1BQ,52.429194,-1.7978353
LU6 3DH,51.878414,-0.50927745
PE29 1XU,52.338262,-0.15904483
WS10 9PT,52.564376,-2.0160662
CO16 9JA,51.856428,1.1163801
SR4 0PY,54.905364,-1.4512842
UB1 2LF,51.516843,-0.3713921
RG21 7AW,51.266443,-1.0876026
RH12 4PX,51.122485,-0.27906905
HP22 4PS,51.864473,-0.7413555
KW6 6EA,58.246013,-3.4387255
DL15 0DF,54.712081,-1.673136
SP5 3EB,51.036295,-1.7214284
NG18 1SN,53.14482,-1.1979947
SY10 0JL,52.824995,-3.3015548
IP33 1DY,52.24619,0.71173105
DA13 0RQ,51.341239,0.34577291
S70 1AA,53.551716,-1.4824491
CF64 1ED,51.439833,-3.1746714
TQ13 0HT,50.604497,-3.6013521
PL5 4NA,50.429008,-4.155713
IP24 1PT,52.531697,0.83037787
GL7 6HE,51.697207,-1.9508891
AB43 8YJ,57.677329,-1.9338247
LL29 8BU,53.295566,-3.72666
M26 1JE,53.551001,-2.3141128
CB23 1LT,52.150442,0.056738355
MK3 6PB,52.005974,-0.74850636
EH8 9JH,55.942452,-3.1827677
SK12 2RY,53.359198,-2.0378998
B68 8LT,52.483422,-2.0168755
LS27 0JE,53.736125,-1.5961891
PE14 8DD,52.641196,0.20792648
WN8 7LA,53.587224,-2.7867725
TS5 5HA,54.555168,-1.2615281
PR6 8QP,53.688213,-2.5685269
HG3 1JJ,53.957874,-1.5313232
FK18 8NA,56.324934,-4.327852
TF2 6EP,52.695462,-2.4506299
DG6 4DJ,54.837093,-4.0497238
BS41 9AA,51.428915,-2.6650465
SO40 2LL,50.914499,-1.564176
YO51 9QY,54.059446,-1.3651265
SW11 4HY,51.47642,-0.14875056
CW1 4NL,53.11224,-2.4427423
S44 5BL,53.236223,-1.4000812
CF39 8DR,51.574685,-3.4356595
TN27 0QS,51.175249,0.75360613
PL16 0AA,50.643234,-4.2830185
IG5 0EW,51.587203,0.070017433
GL19 3BU,51.93749,-2.2950454
LL12 0SA,53.094761,-2.9974299
OL14 8PJ,53.731749,-2.1500866
LA2 8BJ,54.110911,-2.357017
DT4 9BE,50.594618,-2.4750311
CA2 7LE,54.890006,-2.9672728
N11 2DN,51.606924,-0.12363271
BN8 5QX,50.893283,0.057397883
SN1 5NX,51.559026,-1.7868685
BA20 2LZ,50.930151,-2.6474469
WV13 1BN,52.592439,-2.0554462
CR5 2YP,51.319804,-0.14084084
SS4 1AJ,51.582449,0.70570965
W7 2DG,51.496957,-0.32569755
CT9 5JW,51.380053,1.354618
RH1 6HL,51.227953,-0.17119926
RM14 2UB,51.556726,0.24978539
NR17 1LL,52.531398,0.97344091
HR9 6LB,51.918324,-2.6338999
G44 4SD,55.82363,-4.2490197
NR29 4AA,52.694665,1.6872979
L10 3JG,53.486727,-2.9493949
DN16 1NU,53.578296,-0.6442833
NG34 9DY,53.045969,-0.3843078
GU34 5HG,51.112066,-1.0427027
EX10 9RL,50.703302,-3.2268732
IV30 1BH,57.647778,-3.316314
SA10 6RY,51.658898,-3.8658248
WD6 5NN,51.663874,-0.25799743
CH43 5SG,53.381738,-3.0430339
TR12 6AT,50.078456,-5.2077601
PO20 8JA,50.765125,-0.85716633
SE19 3NG,51.422435,-0.10529415
B13 9AG,52.450774,-1.8802254
LL75 8AZ,53.281632,-4.215916
OX5 1PT,51.810371,-1.3085299
BD4 0AH,53.776017,-1.7053775
E7 8BA,51.547704,0.024838709
M44 6NZ,53.438604,-2.4286223
ME15 0BH,51.241836,0.51836584
BH19 3AE,50.640498,-1.9539726
EH2 1DX,55.954253,-3.1982305
SG1 1EA,51.903611,-0.20130537
B30 1JA,52.416553,-1.9301757
PA31 8JS,56.036921,-5.4314532
WF3 2EY,53.721457,-1.5415163
CH7 1AA,53.167506,-3.14401
TR4 8DU,50.282306,-5.2084128
PO5 3PP,50.784411,-1.0886023
NN10 9PA,52.286254,-0.61212311
HA2 9SG,51.573094,-0.37167704
EX23 8LE,50.827526,-4.5456404
TA20 2PY,50.84166,-2.9490807
KA18 2AY,55.470538,-4.2945735
DE4 2EA,53.191555,-1.6207325
SA18 3QJ,51.779387,-4.0201108
N7 6AE,51.55951,-0.11596232
BS15 3QG,51.448486,-2.5140332
SN5 5PY,51.567802,-1.837353
BB12 8RF,53.796896,-2.3052003
NE32 4BB,54.963859,-1.4661373
YO10 5EA,53.944708,-1.0445938
WA3 3RP,53.481226,-2.6053702
CV3 1GR,52.40563,-1.4733212
S12 3GL,53.344435,-1.4265471
CB8 7EW,52.265972,0.36882825
PE8 6QB,52.555033,-0.4260473
HU16 4XX,53.780735,-0.41426966
G69 6AH,55.851053,-4.1083667
LE3 1BH,52.619399,-1.1606116
NR6 6GB,52.665167,1.2887895
L3 5TX,53.405848,-2.9647711
DN35 8UG,53.552082,-0.033783637
MK6 5BZ,52.032108,-0.74147947
BN14 7AA,50.81823,-0.37828181
GL6 7JA,51.778722,-2.0911537
B79 7UG,52.643832,-1.7242091
LU3 3FH,51.918209,-0.45269009
PE27 3XW,52.336513,-0.078019322
WR9 7BT,52.256982,-2.150705
TW3 3UA,51.46353,-0.36632305
RG18 9SR,51.454035,-1.2718429
HP18 9ST,51.819983,-1.0518611
FY5 1RP,53.857698,-3.0469163
KW17 2AR,59.140717,-2.601249
DL10 4QB,54.403839,-1.738934
SP2 7TS,51.076069,-1.8018531
NG16 3AP,53.018175,-1.3075555
SW6 6BH,51.482288,-0.21345241
IP30 0HA,52.159127,0.79048155
IP22 4HW,52.369641,1.1245159
DA1 4RA,51.463838,0.18175044
S63 8BA,53.520443,-1.3221098
CF5 2DZ,51.49414,-3.2191382
TN9 2RN,51.190382,0.26970601
PL30 3JA,50.593197,-4.7358292
IP19 9EP,52.321871,1.5592373
GL55 6AT,52.049972,-1.7821375
AB37 9JA,57.318963,-3.3112106
LL22 7PS,53.294436,-3.5785658
OX11 8RN,51.606559,-1.2434286
DY6 8LD,52.493732,-2.1549463
M23 0QN,53.401325,-2.2888839
CB2 1QA,52.199024,0.12178771
MK12 6HX,52.052769,-0.80795662
BL2 1AD,53.578582,-2.4182724
EH52 6SL,55.955304,-3.4643784
B62 0NU,52.417845,-2.0585195
LS23 6AA,53.90413,-1.3438606
PE12 0XQ,52.746513,-0.079848901
WN6 0HP,53.587023,-2.6643161
CM23 4EG,51.858638,0.14449504
SE23 2LR,51.435118,-0.044154724
PR4 3RN,53.770766,-2.8410596
NN6 8HH,52.324757,-0.9486846
HD8 8RP,53.572506,-1.6578656
FK1 2DT,55.971414,-3.766783
TD9 0HE,55.421677,-2.7893765
KT15 2DS,51.358844,-0.48718041
DG1 4HA,55.062098,-3.5826989
SA44 6HJ,52.146944,-4.3842513
NE28 0LF,54.996552,-1.5023428
BS37 6AH,51.537909,-2.3950953
SO23 9AH,51.063002,-1.315295
BD18 1DZ,53.836606,-1.7581228
NE63 0TA,55.169868,-1.561036
YO32 3HS,54.016278,-1.0742264
ST7 1LL,53.085886,-2.2590702
CV8 1BP,52.348869,-1.5796521
S41 9JT,53.269089,-1.4263108
TN24 0PE,51.137289,0.88247501
PL12 5NR,50.397486,-4.3141749
IG1 2XT,51.553301,0.087749821
GL14 3JS,51.81947,-2.4818748
LE9 4FR,52.538807,-1.2800431
OL11 2JG,53.593988,-2.1562449
DT2 8JN,50.663213,-2.2746992
CA14 3RW,54.629422,-3.5519985
ML9 3BU,55.710593,-3.9018936
BN43 5DA,50.83192,-0.27563304
BA15 1EJ,51.34703,-2.2502133
WV1 4HW,52.58526,-2.1311674
CR0 8NG,51.369778,-0.030274556
SS16 4NE,51.561017,0.48754339
W2 1BG,51.521444,-0.17163185
CT6 5DU,51.37175,1.1322382
RG7 3EN,51.396134,-1.0648015
RM10 8AH,51.542955,0.16537109
NR13 4BH,52.618716,1.4842515
HR3 5AJ,52.073291,-3.1241994
G33 3HE,55.866251,-4.1677978
LE10 2DJ,52.525488,-1.3474585
KY5 8DA,56.156133,-3.3218282
DN14 0LP,53.703798,-1.1512947
NG31 7DX,52.90972,-0.66023792
GU27 3RB,51.083047,-0.7400903
EN5 5UE,51.651028,-0.19685144
SA2 7QA,51.624544,-4.0280756
IV21 2BQ,57.711402,-5.6846905
DD4 6QA,56.472575,-2.9562753
S81 8RW,53.345901,-1.1685862
WD25 9EA,51.680569,-0.38023542
TQ9 5UU,50.42813,-3.6742813
PO18 8RG,50.849396,-0.88300812
SE13 7EP,51.461793,-0.011703102
AL6 0TA,51.842184,-0.19405758
LL63 5BX,53.19178,-4.4642909
OX3 8HR,51.760182,-1.1888922
BD22 7HT,53.845762,-1.9462498
E2 6AB,51.526287,-0.067583596
M4 7HR,53.483503,-2.2140958
ME3 9AH,51.419499,0.56380889
BH23 8AA,50.780907,-1.7353156
EH4 2TX,55.967196,-3.2459092
SG2 0BX,51.908696,-0.17529679
B38 8RU,52.407096,-1.9304845
LS13 3EE,53.807704,-1.6438826
PA7 5AB,55.902289,-4.5004881
WF9 3AA,53.595291,-1.3141891
CM14 5HR,51.612383,0.29852744
TS15 0DL,54.449138,-1.2854903
PR2 1NT,53.766436,-2.7543172
NN17 3JJ,52.495745,-0.63657385
HA9 8RB,51.571044,-0.30814297
EX39 5QS,50.96395,-4.3771715
TA7 8AU,51.169789,-2.9706924
KA4 8HQ,55.600525,-4.3792476
DE6 5GZ,52.854025,-1.7700448
SA33 6TL,51.922156,-4.3674147
NE15 8DE,54.976979,-1.7142194
BS26 2TE,51.26688,-2.9064443
NE41 8AG,54.976386,-1.823101
YO21 2AQ,54.458439,-0.82724236
ST3 4RH,52.980606,-2.1251851
CV37 8RU,52.136665,-1.7760903
CF23 9PL,51.513225,-3.1528959
PH26 3EH,57.329798,-3.6091395
HU8 9PD,53.777329,-0.26808402
G82 2NZ,55.943196,-4.5477288
LE6 0JG,52.647432,-1.2451969
NW3 6JS,51.544778,-0.17671062
L4 2RY,53.428734,-2.9501035
DN6 9AF,53.619145,-1.181022
ML3 8BG,55.755843,-4.0488162
BN20 7QY,50.756389,0.26788264
SL4 2HZ,51.44231,-0.6281705
B97 6JB,52.308326,-1.9595182
CO6 1DT,51.87934,0.78431853
SR7 9AA,54.817645,-1.3836426
UB4 9NS,51.52535,-0.38638341
CT16 2NR,51.137706,1.2964147
RG27 0EX,51.315635,-1.0257743
RH19 1EQ,51.126723,-0.010577797
NP44 8HS,51.646152,-3.0070959
HP4 3JZ,51.762043,-0.58415997
G14 0YB,55.883967,-4.3615476
KY12 8NN,56.063398,-3.4984617
DL3 9EL,54.535181,-1.5787339
NG2 7JR,52.923111,-1.1357567
SY14 8DU,53.026756,-2.725749
IP6 9NT,52.152838,1.222472
DA2 8BS,51.424729,0.28728465
WA9 1DA,53.454089,-2.7204275
CF82 7AP,51.642069,-3.2367162
PL9 9NZ,50.353569,-4.105845
GU11 1DB,51.248856,-0.76429334
AB54 8BR,57.447551,-2.7857522
LL46 2YH,52.859373,-4.1083529
OX18 1AQ,51.76908,-1.5875919
E12 5FB,51.552222,0.062846505
M29 8FF,53.514188,-2.4671009
CB24 9JD,52.252405,0.10546383
MK42 0TL,52.111702,-0.43274017
BL8 2JR,53.587814,-2.3352479
B70 9QP,52.524247,-2.0037001
LS5 3PH,53.829926,-1.6132163
PE2 7BG,52.55769,-0.26608815
WR12 7AP,52.036651,-1.861944
CM77 7UU,51.863436,0.53308795
TW1 3SZ,51.448199,-0.32943879
PR8 6DG,53.642788,-2.9762981
HP1 1QF,51.746052,-0.48643455
FK7 7BL,56.081871,-3.8687738
TF8 7AQ,52.628013,-2.484581
KT3 6JF,51.394887,-0.23823447
DH1 1EA,54.784544,-1.5459979
SA66 7LB,51.913739,-4.7894952
BS8 2RL,51.468859,-2.6135117
SO45 3PA,50.849082,-1.3953783
NG10 1JQ,52.898968,-1.2717712
YO8 6QE,53.76879,-0.9791649
SW17 7SD,51.436327,-0.1611052
CW5 5FH,53.068215,-2.5215074
CF42 6NP,51.659833,-3.5043209
